source,researchProductId,imageUrl,position,type,status,mime,size,localPath
viridian-bay,cmtung7bo029gm50hwpabm1r8,https://viridianbay.com/cdn/shop/products/VB35044_b_e91e75cd-84c4-4c44-a21e-0f4a86af708b.jpg?v=1710878612&width=1000,5,gallery,VALIDATED,image/jpeg,142594,
viridian-bay,cmtung7bo029gm50hwpabm1r8,https://viridianbay.com/cdn/shop/products/VB35044_4_febcb0d2-d303-413d-9a2c-d0fef449efa3.jpg?v=1710878610&width=1000,6,gallery,VALIDATED,image/jpeg,97538,
viridian-bay,cmtung7bo029gm50hwpabm1r8,https://viridianbay.com/cdn/shop/products/VB35044_i_98c05664-ed77-46a7-afe3-7491d9f9b9ec.jpg?v=1710878610&width=1000,7,gallery,VALIDATED,image/jpeg,282707,
viridian-bay,cmtungfqi027gm53jej067gr2,https://viridianbay.com/cdn/shop/files/vb53045_ls.jpg?v=1709749640&width=1920,0,primary,DOWNLOADED,image/jpeg,119765,research-assets/viridian-bay/aluminium-garden-accessory-79/img-0.jpg
viridian-bay,cmtungfqi027gm53jej067gr2,http://viridianbay.com/cdn/shop/files/vb53045_ls.jpg?v=1709749640&width=2048,1,gallery,DOWNLOADED,image/jpeg,119765,research-assets/viridian-bay/aluminium-garden-accessory-79/img-1.jpg
viridian-bay,cmtungfqi027gm53jej067gr2,https://viridianbay.com/cdn/shop/files/vb53045_ls.jpg?v=1709749640&width=1000,2,gallery,DOWNLOADED,image/jpeg,120229,research-assets/viridian-bay/aluminium-garden-accessory-79/img-2.jpg
viridian-bay,cmtungfqi027gm53jej067gr2,https://viridianbay.com/cdn/shop/products/vb53045_1_4617ec52-3607-429a-b1d0-b29f32e97999.jpg?v=1709749640&width=1000,3,gallery,VALIDATED,image/jpeg,53108,
viridian-bay,cmtungfqi027gm53jej067gr2,https://viridianbay.com/cdn/shop/products/vb53045_42550b81-9be0-4500-932c-b63b74cd3722.jpg?v=1709749640&width=1000,4,gallery,VALIDATED,image/jpeg,51077,
viridian-bay,cmtungfqi027gm53jej067gr2,https://viridianbay.com/cdn/shop/files/vb53045_closeup.jpg?v=1709749640&width=1000,5,gallery,VALIDATED,image/jpeg,154241,
viridian-bay,cmtungfqi027gm53jej067gr2,https://viridianbay.com/cdn/shop/files/VB53045_ls2.jpg?v=1709749640&width=1000,6,gallery,VALIDATED,image/jpeg,94706,
viridian-bay,cmtungntm0296m53ja2pywngb,https://viridianbay.com/cdn/shop/products/vb23242-silo-b_b3e955df-439f-4e4a-a7b2-c9d6b7c22a37.jpg?v=1704921794&width=1920,0,primary,DOWNLOADED,image/jpeg,105107,research-assets/viridian-bay/ceramic-pot-planter/img-0.jpg
viridian-bay,cmtungntm0296m53ja2pywngb,http://viridianbay.com/cdn/shop/products/vb23242-silo-b_b3e955df-439f-4e4a-a7b2-c9d6b7c22a37.jpg?v=1704921794&width=2048,1,gallery,DOWNLOADED,image/jpeg,105107,research-assets/viridian-bay/ceramic-pot-planter/img-1.jpg
viridian-bay,cmtungntm0296m53ja2pywngb,https://viridianbay.com/cdn/shop/products/vb23242-silo-b_b3e955df-439f-4e4a-a7b2-c9d6b7c22a37.jpg?v=1704921794&width=1000,2,gallery,DOWNLOADED,image/jpeg,118629,research-assets/viridian-bay/ceramic-pot-planter/img-2.jpg
viridian-bay,cmtungntm0296m53ja2pywngb,https://viridianbay.com/cdn/shop/products/vb23242-zoom_120e11d8-2917-430c-9f8d-f8f5d3cedcaa.jpg?v=1710878404&width=1000,3,gallery,VALIDATED,image/jpeg,229314,
viridian-bay,cmtungntm0296m53ja2pywngb,https://viridianbay.com/cdn/shop/products/vb23242_vb23244-recolor_9a6243c6-ca25-40f8-a061-d18772dd77d0.jpg?v=1710878404&width=1000,4,gallery,VALIDATED,image/jpeg,225937,
viridian-bay,cmtungntm0296m53ja2pywngb,https://viridianbay.com/cdn/shop/products/vb23242-silo-a_b4e02b24-62a7-4d00-8d35-0f297bd49923.jpg?v=1710878404&width=1000,5,gallery,VALIDATED,image/jpeg,124471,
viridian-bay,cmtungntm0296m53ja2pywngb,https://viridianbay.com/cdn/shop/products/vb23242_2_recolor_c0321aaa-c447-47a6-bdb2-cde1e5113189.jpg?v=1704921794&width=1000,6,gallery,VALIDATED,image/jpeg,164307,
viridian-bay,cmtungozd029fm53jpbmi24lu,https://viridianbay.com/cdn/shop/products/vb23243-1_c9cd78eb-7499-453e-a692-f739b3ecda8f.jpg?v=1704921874&width=1920,0,primary,DOWNLOADED,image/jpeg,155441,research-assets/viridian-bay/ceramic-pot-planter-81/img-0.jpg
viridian-bay,cmtungozd029fm53jpbmi24lu,http://viridianbay.com/cdn/shop/products/vb23243-1_c9cd78eb-7499-453e-a692-f739b3ecda8f.jpg?v=1704921874&width=2048,1,gallery,DOWNLOADED,image/jpeg,155441,research-assets/viridian-bay/ceramic-pot-planter-81/img-1.jpg
viridian-bay,cmtungozd029fm53jpbmi24lu,https://viridianbay.com/cdn/shop/products/vb23243-1_c9cd78eb-7499-453e-a692-f739b3ecda8f.jpg?v=1704921874&width=1000,2,gallery,DOWNLOADED,image/jpeg,171425,research-assets/viridian-bay/ceramic-pot-planter-81/img-2.jpg
viridian-bay,cmtungozd029fm53jpbmi24lu,https://viridianbay.com/cdn/shop/products/vb23243-lifestyle_52486345-9dfb-41fb-b772-1f9d35d949ed.jpg?v=1704921874&width=1000,3,gallery,VALIDATED,image/jpeg,276524,
viridian-bay,cmtungozd029fm53jpbmi24lu,https://viridianbay.com/cdn/shop/products/vb23243-2_a5221792-b31b-4cf7-b698-386f4075bc8b.jpg?v=1704921874&width=1000,4,gallery,VALIDATED,image/jpeg,116796,
viridian-bay,cmtungozd029fm53jpbmi24lu,https://viridianbay.com/cdn/shop/products/vb23243-3_eca7dd59-c420-4a26-b5bb-3ab5bd32ac60.jpg?v=1704921874&width=1000,5,gallery,VALIDATED,image/jpeg,263145,
viridian-bay,cmtungozd029fm53jpbmi24lu,https://viridianbay.com/cdn/shop/products/vb23243-vb23245-lifestyle_e9ba27c7-7e1f-46b9-ae8b-e6b219427a9e.jpg?v=1704921874&width=1000,6,gallery,VALIDATED,image/jpeg,218440,
viridian-bay,cmtungqaw029om53j9i0v8yi9,https://viridianbay.com/cdn/shop/products/vb35074_4_3c2688a0-8643-4e7d-a0d1-1ce281d00b7f.jpg?v=1704922663&width=1920,0,primary,DOWNLOADED,image/jpeg,180246,research-assets/viridian-bay/aluminium-garden-planter-82/img-0.jpg
viridian-bay,cmtungqaw029om53j9i0v8yi9,http://viridianbay.com/cdn/shop/products/vb35074_4_3c2688a0-8643-4e7d-a0d1-1ce281d00b7f.jpg?v=1704922663&width=2048,1,gallery,DOWNLOADED,image/jpeg,180246,research-assets/viridian-bay/aluminium-garden-planter-82/img-1.jpg
viridian-bay,cmtungqaw029om53j9i0v8yi9,https://viridianbay.com/cdn/shop/products/vb35074_4_3c2688a0-8643-4e7d-a0d1-1ce281d00b7f.jpg?v=1704922663&width=1000,2,gallery,DOWNLOADED,image/jpeg,177177,research-assets/viridian-bay/aluminium-garden-planter-82/img-2.jpg
viridian-bay,cmtungqaw029om53j9i0v8yi9,https://viridianbay.com/cdn/shop/products/vb35074_2_11ce6af2-f826-42a5-91c2-c532a2ad6a7e.jpg?v=1725404868&width=1000,3,gallery,VALIDATED,image/jpeg,146019,
viridian-bay,cmtungqaw029om53j9i0v8yi9,https://viridianbay.com/cdn/shop/products/vb35074_3_1aafd0ea-5d52-4278-8cf0-2c9e2d267a98.jpg?v=1725404868&width=1000,4,gallery,VALIDATED,image/jpeg,155039,
viridian-bay,cmtungqaw029om53j9i0v8yi9,https://viridianbay.com/cdn/shop/products/vb35074_4a555718-c8d0-4c49-9823-6747c49fea8e.jpg?v=1725404868&width=1000,5,gallery,VALIDATED,image/jpeg,29247,
viridian-bay,cmtungqaw029om53j9i0v8yi9,https://viridianbay.com/cdn/shop/products/vb35074_1_987f9b59-1de5-4101-90b6-a782fed9076e.jpg?v=1725404868&width=1000,6,gallery,VALIDATED,image/jpeg,55498,
viridian-bay,cmtunh1qu02c6m53j1bnueu5o,https://viridianbay.com/cdn/shop/products/vb35076_3_30240dac-a387-487f-83dd-b53d9e7674b2.jpg?v=1768855727&width=1920,0,primary,DOWNLOADED,image/jpeg,169760,research-assets/viridian-bay/aluminium-gather-table-essential/img-0.jpg
viridian-bay,cmtunh1qu02c6m53j1bnueu5o,https://cdn.shopify.com/s/files/1/1141/9284/products/vb35076_3_30240dac-a387-487f-83dd-b53d9e7674b2.jpg?v=1768855727,1,gallery,DOWNLOADED,image/jpeg,169760,research-assets/viridian-bay/aluminium-gather-table-essential/img-1.jpg
viridian-bay,cmtunh1qu02c6m53j1bnueu5o,http://viridianbay.com/cdn/shop/products/vb35076_3_30240dac-a387-487f-83dd-b53d9e7674b2.jpg?v=1768855727&width=2048,2,gallery,DOWNLOADED,image/jpeg,169760,research-assets/viridian-bay/aluminium-gather-table-essential/img-2.jpg
viridian-bay,cmtunh1qu02c6m53j1bnueu5o,https://viridianbay.com/cdn/shop/products/vb35076_3_30240dac-a387-487f-83dd-b53d9e7674b2.jpg?v=1768855727&width=1000,3,gallery,VALIDATED,image/jpeg,165071,
viridian-bay,cmtunh1qu02c6m53j1bnueu5o,https://viridianbay.com/cdn/shop/products/vb35076_c8c7207a-3dea-419d-b700-f33a04ea5d91.jpg?v=1768855727&width=1000,4,gallery,VALIDATED,image/jpeg,106616,
viridian-bay,cmtunh1qu02c6m53j1bnueu5o,https://viridianbay.com/cdn/shop/products/vb35076_1_3107dde6-9882-4013-befc-4a940df422ff.jpg?v=1762283900&width=1000,5,gallery,VALIDATED,image/jpeg,103140,
viridian-bay,cmtunh1qu02c6m53j1bnueu5o,https://viridianbay.com/cdn/shop/products/vb35076_4_e035772f-d004-497b-b6f5-8098c98fa2c3.jpg?v=1762283900&width=1000,6,gallery,VALIDATED,image/jpeg,225703,
viridian-bay,cmtunh1qu02c6m53j1bnueu5o,https://viridianbay.com/cdn/shop/products/vb35076_5_20155c7a-1fef-4dd2-addb-136393bfb34b.jpg?v=1762283900&width=1000,7,gallery,VALIDATED,image/jpeg,190349,
viridian-bay,cmtunh1qu02c6m53j1bnueu5o,https://viridianbay.com/cdn/shop/products/vb35076_2_4588cb14-0df3-4fa7-a54e-203bbc5a5b86.jpg?v=1704921849&width=1000,8,gallery,REJECTED,,,
viridian-bay,cmtunh2y402cfm53jftysn6t8,https://viridianbay.com/cdn/shop/products/vb35094_6fd6956c-a310-4873-96a7-e609d614894b.jpg?v=1704921636&width=1920,0,primary,DOWNLOADED,image/jpeg,96262,research-assets/viridian-bay/aluminium-shade-outdoor-piece-84/img-0.jpg
viridian-bay,cmtunh2y402cfm53jftysn6t8,http://viridianbay.com/cdn/shop/products/vb35094_6fd6956c-a310-4873-96a7-e609d614894b.jpg?v=1704921636&width=2048,1,gallery,DOWNLOADED,image/jpeg,96262,research-assets/viridian-bay/aluminium-shade-outdoor-piece-84/img-1.jpg
viridian-bay,cmtunh2y402cfm53jftysn6t8,https://viridianbay.com/cdn/shop/products/vb35094_6fd6956c-a310-4873-96a7-e609d614894b.jpg?v=1704921636&width=1000,2,gallery,DOWNLOADED,image/jpeg,92298,research-assets/viridian-bay/aluminium-shade-outdoor-piece-84/img-2.jpg
viridian-bay,cmtunh2y402cfm53jftysn6t8,https://viridianbay.com/cdn/shop/products/vb35094_3_2939935e-9776-468f-818f-7abad8956638.jpg?v=1704921636&width=1000,3,gallery,VALIDATED,image/jpeg,217125,
viridian-bay,cmtunh2y402cfm53jftysn6t8,https://viridianbay.com/cdn/shop/products/vb35094_2_709cbe8d-116e-4460-9289-8eb8cff28eef.jpg?v=1704921636&width=1000,4,gallery,VALIDATED,image/jpeg,90593,
viridian-bay,cmtunh2y402cfm53jftysn6t8,https://viridianbay.com/cdn/shop/products/vb35094_1_25215ee8-b6c5-415a-8889-3b997aeab3a2.jpg?v=1704921636&width=1000,5,gallery,VALIDATED,image/jpeg,83142,
viridian-bay,cmtunh6e702d6m53j1udycha3,https://viridianbay.com/cdn/shop/products/VB35106_edcda0ae-a00e-427f-9311-e6364ecb3a53.jpg?v=1724456650&width=1920,0,primary,DOWNLOADED,image/jpeg,122590,research-assets/viridian-bay/aluminium-gather-table-essential-85/img-0.jpg
viridian-bay,cmtunh6e702d6m53j1udycha3,http://viridianbay.com/cdn/shop/products/VB35106_edcda0ae-a00e-427f-9311-e6364ecb3a53.jpg?v=1724456650&width=2048,1,gallery,DOWNLOADED,image/jpeg,122590,research-assets/viridian-bay/aluminium-gather-table-essential-85/img-1.jpg
viridian-bay,cmtunh6e702d6m53j1udycha3,https://viridianbay.com/cdn/shop/products/VB35106_edcda0ae-a00e-427f-9311-e6364ecb3a53.jpg?v=1724456650&width=1000,2,gallery,DOWNLOADED,image/jpeg,119381,research-assets/viridian-bay/aluminium-gather-table-essential-85/img-2.jpg
viridian-bay,cmtunh6e702d6m53j1udycha3,https://viridianbay.com/cdn/shop/products/vb35106_b_716deafe-fdd5-4f72-a071-00dbcb0e6c07.jpg?v=1724456650&width=1000,3,gallery,VALIDATED,image/jpeg,253289,
viridian-bay,cmtunh6e702d6m53j1udycha3,https://viridianbay.com/cdn/shop/products/VB35106_1_cce4a814-38e9-4688-8e0f-8f279be9c07e.jpg?v=1704921273&width=1000,4,gallery,VALIDATED,image/jpeg,110869,
viridian-bay,cmtunh6e702d6m53j1udycha3,https://viridianbay.com/cdn/shop/products/VB35106_2_6ad82b96-564e-4551-bd3c-5f4862d1353f.jpg?v=1704921273&width=1000,5,gallery,VALIDATED,image/jpeg,142751,
viridian-bay,cmtunh6e702d6m53j1udycha3,https://viridianbay.com/cdn/shop/products/VB35106_3_0d402971-05ad-472f-8213-778e771e0a1f.jpg?v=1704921273&width=1000,6,gallery,VALIDATED,image/jpeg,208492,
viridian-bay,cmtunh6e702d6m53j1udycha3,https://viridianbay.com/cdn/shop/products/VB35106_4_a8b5522e-fec0-41eb-94d7-c2bd80c64c8f.jpg?v=1704921273&width=1000,7,gallery,VALIDATED,image/jpeg,154966,
viridian-bay,cmtunh6e702d6m53j1udycha3,https://viridianbay.com/cdn/shop/products/vb35106_c_7434a450-9562-45af-9d7f-f4e222079929.jpg?v=1704921273&width=1000,8,gallery,REJECTED,,,
viridian-bay,cmtunh6e702d6m53j1udycha3,https://viridianbay.com/cdn/shop/products/vb35106_a_3b2b7fb7-2b84-48f0-8804-d75272af822d.jpg?v=1704921273&width=1000,9,gallery,REJECTED,,,
viridian-bay,cmtunhazu02e6m53jbnd356ba,https://viridianbay.com/cdn/shop/products/vb35131-a_2fcc0386-a1d0-417f-a23d-3acf3156ba6f.jpg?v=1704921321&width=1920,0,primary,DOWNLOADED,image/jpeg,166542,research-assets/viridian-bay/aluminium-echo-decorative-accent-86/img-0.jpg
viridian-bay,cmtunhazu02e6m53jbnd356ba,http://viridianbay.com/cdn/shop/products/vb35131-a_2fcc0386-a1d0-417f-a23d-3acf3156ba6f.jpg?v=1704921321&width=2048,1,gallery,DOWNLOADED,image/jpeg,166542,research-assets/viridian-bay/aluminium-echo-decorative-accent-86/img-1.jpg
viridian-bay,cmtunhazu02e6m53jbnd356ba,https://viridianbay.com/cdn/shop/products/vb35131-a_2fcc0386-a1d0-417f-a23d-3acf3156ba6f.jpg?v=1704921321&width=1000,2,gallery,DOWNLOADED,image/jpeg,177629,research-assets/viridian-bay/aluminium-echo-decorative-accent-86/img-2.jpg
viridian-bay,cmtunhazu02e6m53jbnd356ba,https://viridianbay.com/cdn/shop/products/vb35131_d7da549f-08af-4d59-ae78-342fb98eaeb1.jpg?v=1704921321&width=1000,3,gallery,VALIDATED,image/jpeg,95117,
viridian-bay,cmtunhazu02e6m53jbnd356ba,https://viridianbay.com/cdn/shop/products/vb35131_4_9828f1a3-3d07-4bb1-b1f0-b18f78a2f58c.jpg?v=1704921321&width=1000,4,gallery,VALIDATED,image/jpeg,115046,
viridian-bay,cmtunhazu02e6m53jbnd356ba,https://viridianbay.com/cdn/shop/products/vb35131_1_1a7d4fab-fefe-46b0-8d4b-ffe80d567b51.jpg?v=1704921321&width=1000,5,gallery,VALIDATED,image/jpeg,86273,
viridian-bay,cmtunhazu02e6m53jbnd356ba,https://viridianbay.com/cdn/shop/products/vb35131_2_62d5edad-38b5-41ab-827e-b1f5f6fa1da5.jpg?v=1704921321&width=1000,6,gallery,VALIDATED,image/jpeg,93580,
viridian-bay,cmtunhazu02e6m53jbnd356ba,https://viridianbay.com/cdn/shop/products/vb35131_3_eb74e98e-df25-4be5-b813-d64a82261a41.jpg?v=1704921321&width=1000,7,gallery,VALIDATED,image/jpeg,90790,
viridian-bay,cmtunhmki02gmm53j5o16dghk,https://viridianbay.com/cdn/shop/products/VB35149_f916e6a5-56fc-4393-9a40-22a7d6d0eac7.jpg?v=1704921589&width=1920,0,primary,DOWNLOADED,image/jpeg,38168,research-assets/viridian-bay/mirror-curve-decorative-accent-87/img-0.jpg
viridian-bay,cmtunhmki02gmm53j5o16dghk,http://viridianbay.com/cdn/shop/products/VB35149_f916e6a5-56fc-4393-9a40-22a7d6d0eac7.jpg?v=1704921589&width=2048,1,gallery,DOWNLOADED,image/jpeg,38168,research-assets/viridian-bay/mirror-curve-decorative-accent-87/img-1.jpg
viridian-bay,cmtunhmki02gmm53j5o16dghk,https://viridianbay.com/cdn/shop/products/VB35149_f916e6a5-56fc-4393-9a40-22a7d6d0eac7.jpg?v=1704921589&width=1000,2,gallery,DOWNLOADED,image/jpeg,36986,research-assets/viridian-bay/mirror-curve-decorative-accent-87/img-2.jpg
viridian-bay,cmtunhmki02gmm53j5o16dghk,https://viridianbay.com/cdn/shop/products/VB35149_1_5e90a657-0a57-40c2-9aec-3248fadfd89c.jpg?v=1704921589&width=1000,3,gallery,VALIDATED,image/jpeg,31056,
viridian-bay,cmtunhmki02gmm53j5o16dghk,https://viridianbay.com/cdn/shop/products/VB35149_2_838dd9f6-0163-4a6b-ad4b-8a79410b144c.jpg?v=1704921589&width=1000,4,gallery,VALIDATED,image/jpeg,86900,
viridian-bay,cmtunhmki02gmm53j5o16dghk,https://viridianbay.com/cdn/shop/products/VB35149-VB35148_567652d9-b267-4c24-87bd-0a855644de9a.jpg?v=1704921589&width=1000,5,gallery,VALIDATED,image/jpeg,125409,
viridian-bay,cmtunhmki02gmm53j5o16dghk,https://cdn.shopify.com/s/files/1/1141/9284/files/vb35148-hummer-jewelry-holder_240x240.jpg?v=1668182894,6,gallery,VALIDATED,image/jpeg,10924,
viridian-bay,cmtunhq3402hdm53jda6fsprg,https://viridianbay.com/cdn/shop/products/VB35155_4_0e9e6218-0a89-4004-9e88-bdac709ce2c1.jpg?v=1709772881&width=1920,0,primary,DOWNLOADED,image/jpeg,183950,research-assets/viridian-bay/aluminium-garden-accessory-88/img-0.jpg
viridian-bay,cmtunhq3402hdm53jda6fsprg,http://viridianbay.com/cdn/shop/products/VB35155_4_0e9e6218-0a89-4004-9e88-bdac709ce2c1.jpg?v=1709772881&width=2048,1,gallery,DOWNLOADED,image/jpeg,183950,research-assets/viridian-bay/aluminium-garden-accessory-88/img-1.jpg
viridian-bay,cmtunhq3402hdm53jda6fsprg,https://viridianbay.com/cdn/shop/products/VB35155_4_0e9e6218-0a89-4004-9e88-bdac709ce2c1.jpg?v=1709772881&width=1000,2,gallery,DOWNLOADED,image/jpeg,182240,research-assets/viridian-bay/aluminium-garden-accessory-88/img-2.jpg
viridian-bay,cmtunhq3402hdm53jda6fsprg,https://viridianbay.com/cdn/shop/products/VB35155_1_0e07fd4b-b8be-44a4-b3cf-11cd541c78d9.jpg?v=1709772881&width=1000,3,gallery,VALIDATED,image/jpeg,171891,
viridian-bay,cmtunhq3402hdm53jda6fsprg,https://viridianbay.com/cdn/shop/products/VB35155_5_f3479fae-0060-4ddb-95f8-2ea87d956bce.jpg?v=1709772881&width=1000,4,gallery,VALIDATED,image/jpeg,169813,
viridian-bay,cmtunhq3402hdm53jda6fsprg,https://viridianbay.com/cdn/shop/products/VB35155_2_35064b01-da3b-436d-915c-e7711c397b8e.jpg?v=1709772878&width=1000,5,gallery,VALIDATED,image/jpeg,172660,
viridian-bay,cmtunhq3402hdm53jda6fsprg,https://viridianbay.com/cdn/shop/products/VB35155_3_ab1359bf-7f4c-40ff-b915-d5f43caa6351.jpg?v=1704922753&width=1000,6,gallery,VALIDATED,image/jpeg,168524,
viridian-bay,cmtunhq3402hdm53jda6fsprg,https://viridianbay.com/cdn/shop/products/VB35155_94272709-ebc1-48a0-8cd9-b66e128c5228.jpg?v=1704922753&width=1000,7,gallery,VALIDATED,image/jpeg,139260,
ferm-living,cmtun4q11009xm53joj4crjdy,https://fermliving.com/cdn/shop/files/246240_1104272241_1.png?v=1762178074,0,primary,DOWNLOADED,image/png,246288,research-assets/ferm-living/cotton-touch-home-accessory/img-0.png
ferm-living,cmtun4q11009xm53joj4crjdy,https://fermliving.com/cdn/shop/files/246240_1104272241_1_x1200.png?v=1762178074,1,gallery,DOWNLOADED,image/png,126273,research-assets/ferm-living/cotton-touch-home-accessory/img-1.png
ferm-living,cmtun4qn400a6m53j4clcqh7t,https://fermliving.com/cdn/shop/files/1104272315_1.png?v=1762246014,0,primary,DOWNLOADED,image/png,150097,research-assets/ferm-living/glow-lamp/img-0.png
ferm-living,cmtun4qn400a6m53j4clcqh7t,https://fermliving.com/cdn/shop/files/1104272315_1_x1200.png?v=1762246014,1,gallery,DOWNLOADED,image/png,67218,research-assets/ferm-living/glow-lamp/img-1.png
ferm-living,cmtun4sx100amm53jweo30aid,https://fermliving.com/cdn/shop/files/1104272321_1_db164993-52a5-4481-b6e5-c02f45f72a7b.png?v=1762245634,0,primary,DOWNLOADED,image/png,137282,research-assets/ferm-living/minimalist-home-accessory-91/img-0.png
ferm-living,cmtun4sx100amm53jweo30aid,https://fermliving.com/cdn/shop/files/1104272321_1_db164993-52a5-4481-b6e5-c02f45f72a7b_x1200.png?v=1762245634,1,gallery,DOWNLOADED,image/png,72340,research-assets/ferm-living/minimalist-home-accessory-91/img-1.png
ferm-living,cmtun4u3100aum53jptifyi2d,https://fermliving.com/cdn/shop/files/529654_1104272378_1.png?v=1762178106,0,primary,DOWNLOADED,image/png,529702,research-assets/ferm-living/cotton-touch-home-accessory-92/img-0.png
ferm-living,cmtun4u3100aum53jptifyi2d,https://fermliving.com/cdn/shop/files/529654_1104272378_1_x1200.png?v=1762178106,1,gallery,DOWNLOADED,image/png,276078,research-assets/ferm-living/cotton-touch-home-accessory-92/img-1.png
lewpe,cmtunasjd0101m53jpq4mb69a,http://www.lewpe.com/cdn/shop/files/setubal-v0-product-photo.png?v=1779220127&width=2048,0,primary,DOWNLOADED,image/png,1348573,research-assets/lewpe/glass-glow-lamp/img-0.png
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-v0-product-photo.png?v=1779220127&width=1000,1,gallery,DOWNLOADED,image/png,1283233,research-assets/lewpe/glass-glow-lamp/img-1.png
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-v1-brass-amber-globe-product-photo.png?v=1779220127&width=1000,2,gallery,DOWNLOADED,image/png,1281950,research-assets/lewpe/glass-glow-lamp/img-2.png
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-v3-chrome-white-globe-product-photo.png?v=1779220127&width=1000,3,gallery,VALIDATED,image/png,1243251,
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-v2-chrome-amber-globe-product-photo.png?v=1779220127&width=1000,4,gallery,VALIDATED,image/png,1265443,
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-front-view-lit-product-1.png?v=1780192328&width=800,5,gallery,VALIDATED,image/png,1085858,
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-side-angle-iron-arm-product-2.png?v=1780192328&width=800,6,gallery,VALIDATED,image/png,1088464,
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-globe-fitting-detail-product-3.png?v=1780192328&width=800,7,gallery,VALIDATED,image/png,963157,
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-wall-mounted-room-lifestyle-1.png?v=1780192336&width=800,8,gallery,REJECTED,,,
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-v0-product-photo.png?v=1779220127&width=168,9,gallery,REJECTED,,,
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-v1-brass-amber-globe-product-photo.png?v=1779220127&width=168,10,gallery,REJECTED,,,
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-v3-chrome-white-globe-product-photo.png?v=1779220127&width=168,11,gallery,REJECTED,,,
lewpe,cmtunasjd0101m53jpq4mb69a,https://www.lewpe.com/cdn/shop/files/setubal-v2-chrome-amber-globe-product-photo.png?v=1779220127&width=168,12,gallery,REJECTED,,,
